cluster,gmm_bic_precision,gmm_bic_recall,gmm_bic_f1,gmm_bic_contam,gmm_bic_runtime_s,hdbscan_precision,hdbscan_recall,hdbscan_f1,hdbscan_contam,hdbscan_runtime_s,heuristic_cut_precision,heuristic_cut_recall,heuristic_cut_f1,heuristic_cut_contam,heuristic_cut_runtime_s,mctnc_precision,mctnc_recall,mctnc_f1,mctnc_contam,mctnc_runtime_s,tier
UBC1223,0.2903225806451613,1.0,0.45,0.7096774193548387,1.4818069000029936,1.0,1.0,1.0,0.0,0.0256790999992517,1.0,1.0,1.0,0.0,0.0071711000055074,1.0,1.0,1.0,0.0,0.1293209999566897,0
UBC1224,1.0,0.975,0.9873417721518988,0.0,1.27957819995936,1.0,0.975,0.9873417721518988,0.0,0.0336659999957191,0.9285714285714286,0.975,0.951219512195122,0.0714285714285714,0.0136718000285327,1.0,0.8974358974358975,0.945945945945946,0.0,0.1527858999324962,2
UBC1225,1.0,0.9705882352941176,0.9850746268656716,0.0,0.9501316999085248,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0288211999941268,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0144635000033304,1.0,1.0,1.0,0.0,0.1756260999245569,0
UBC1226,1.0,1.0,1.0,0.0,0.9521516999229788,1.0,1.0,1.0,0.0,0.0338802999976906,1.0,1.0,1.0,0.0,0.0141744000138714,1.0,1.0,1.0,0.0,0.1309292999794706,0
UBC1227,1.0,1.0,1.0,0.0,1.26833639992401,1.0,1.0,1.0,0.0,0.0289468000046326,0.0,0.0,0.0,1.0,0.0084530999884009,1.0,1.0,1.0,0.0,0.1194892000639811,0
UBC1228,1.0,1.0,1.0,0.0,0.8794667000183836,1.0,1.0,1.0,0.0,0.0289092999955755,1.0,1.0,1.0,0.0,0.0080474000424146,1.0,1.0,1.0,0.0,0.1179959999863058,0
UBC1229,1.0,1.0,1.0,0.0,0.7677433000644669,1.0,1.0,1.0,0.0,0.0283812999987276,1.0,1.0,1.0,0.0,0.0074200999224558,1.0,1.0,1.0,0.0,0.1428465999197214,0
UBC1230,0.9473684210526316,1.0,0.972972972972973,0.0526315789473684,0.9595899999840184,1.0,1.0,1.0,0.0,0.0257825000007869,1.0,1.0,1.0,0.0,0.0061440999852493,1.0,1.0,1.0,0.0,0.1172263000626117,0
UBC1231,1.0,1.0,1.0,0.0,0.7991031999699771,1.0,1.0,1.0,0.0,0.0289240999991307,1.0,1.0,1.0,0.0,0.0084941999521106,1.0,1.0,1.0,0.0,0.1463711000978946,0
UBC1232,1.0,0.975,0.9873417721518988,0.0,1.0471158000873402,1.0,0.975,0.9873417721518988,0.0,0.0315187999949557,1.0,0.975,0.9873417721518988,0.0,0.012742800056003,1.0,0.9743589743589745,0.9870129870129868,0.0,0.1196791999973356,1
UBC1233,0.0,0.0,0.0,1.0,0.6203207999933511,1.0,1.0,1.0,0.0,0.032953499998257,1.0,1.0,1.0,0.0,0.0119137999136,1.0,0.9333333333333332,0.9655172413793104,0.0,0.1260322000598535,2
UBC1234,0.5333333333333333,0.979591836734694,0.6906474820143884,0.4666666666666667,1.0945747999940068,0.9411764705882352,0.979591836734694,0.96,0.0588235294117647,0.0335900999998557,0.7272727272727273,0.979591836734694,0.8347826086956521,0.2727272727272727,0.0139310000231489,1.0,1.0,1.0,0.0,0.1281785999890416,0
UBC1235,0.0,0.0,0.0,1.0,1.010484699974768,0.9090909090909092,1.0,0.9523809523809524,0.0909090909090909,0.0314727000004495,0.9523809523809524,1.0,0.975609756097561,0.0476190476190476,0.0082728000124916,1.0,1.0,1.0,0.0,0.1111841000383719,0
UBC1236,1.0,0.9910714285714286,0.9955156950672646,0.0,0.915511800092645,1.0,0.9910714285714286,0.9955156950672646,0.0,0.0493213000008836,0.9487179487179488,0.9910714285714286,0.9694323144104804,0.0512820512820513,0.0201378000201657,1.0,0.981981981981982,0.9909090909090909,0.0,0.130344400065951,1
UBC1237,0.2232142857142857,0.9803921568627452,0.3636363636363636,0.7767857142857143,0.5122991999378428,0.847457627118644,0.9803921568627452,0.909090909090909,0.1525423728813559,0.0351471999965724,0.3401360544217687,0.9803921568627452,0.5050505050505051,0.6598639455782314,0.0135199000360444,0.2242152466367713,1.0,0.3663003663003663,0.7757847533632287,0.1750200999667868,3
UBC1238,1.0,1.0,1.0,0.0,0.841694200062193,1.0,1.0,1.0,0.0,0.0267012000040267,1.0,1.0,1.0,0.0,0.0087916000047698,1.0,1.0,1.0,0.0,0.1487032999284565,0
UBC1239,1.0,0.9565217391304348,0.9777777777777776,0.0,0.949118799995631,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0310699000037857,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0146815000334754,1.0,1.0,1.0,0.0,0.1644962000427767,0
UBC1240,1.0,0.9787234042553192,0.989247311827957,0.0,1.1533985000569371,0.9787234042553192,0.9787234042553192,0.9787234042553192,0.0212765957446808,0.0335011999995913,0.8679245283018868,0.9787234042553192,0.92,0.1320754716981131,0.0134363999823108,1.0,0.9565217391304348,0.9777777777777776,0.0,0.1987947000889107,1
UBC1241,1.0,0.979591836734694,0.9896907216494846,0.0,0.5239263999974355,1.0,0.979591836734694,0.9896907216494846,0.0,0.0403252000032807,1.0,0.979591836734694,0.9896907216494846,0.0,0.0121588000329211,1.0,1.0,1.0,0.0,0.1687831999734044,0
UBC1242,1.0,1.0,1.0,0.0,1.0904409000650048,1.0,1.0,1.0,0.0,0.0370078000050853,0.935483870967742,1.0,0.9666666666666666,0.0645161290322581,0.0162382000125944,1.0,1.0,1.0,0.0,0.2367639999138191,0
UBC1243,1.0,0.967741935483871,0.9836065573770492,0.0,1.193321599974297,1.0,0.967741935483871,0.9836065573770492,0.0,0.0299864000044181,1.0,0.967741935483871,0.9836065573770492,0.0,0.0122519000433385,1.0,1.0,1.0,0.0,0.2206930000102147,0
UBC1244,1.0,0.9905660377358492,0.9952606635071092,0.0,0.7501963999820873,1.0,0.9905660377358492,0.9952606635071092,0.0,0.0467241000005742,1.0,0.9150943396226416,0.955665024630542,0.0,0.0325919000897556,1.0,1.0,1.0,0.0,0.262430900009349,0
UBC1245,0.0,0.0,0.0,1.0,1.0046939000021666,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.0526315789473684,0.0286093999966396,0.6206896551724138,0.9473684210526316,0.75,0.3793103448275862,0.012422600062564,1.0,1.0,1.0,0.0,0.2300770999863743,0
UBC1246,0.0,0.0,0.0,1.0,0.7293979999376461,0.8441558441558441,0.9701492537313432,0.902777777777778,0.1558441558441559,0.0375106999999843,0.1692307692307692,0.9850746268656716,0.2888402625820568,0.8307692307692307,0.0220720000797882,0.9,0.9545454545454546,0.9264705882352942,0.0999999999999999,0.2413515000371262,4
UBC1247,0.0,0.0,0.0,1.0,0.8803284999448806,0.9333333333333332,1.0,0.9655172413793104,0.0666666666666666,0.0297801000051549,0.0,0.0,0.0,1.0,0.0113679999485611,0.9333333333333332,1.0,0.9655172413793104,0.0666666666666666,0.2681246000574901,4
UBC1248,0.0,0.0,0.0,1.0,0.9183603000128642,1.0,1.0,1.0,0.0,0.0366183000005548,0.7872340425531915,1.0,0.880952380952381,0.2127659574468084,0.0109270999673753,1.0,0.972972972972973,0.9863013698630138,0.0,0.1733881999971345,1
UBC1249,1.0,0.9897959183673468,0.9948717948717948,0.0,0.4608604999957606,0.9897959183673468,0.9897959183673468,0.9897959183673468,0.010204081632653,0.0517276000027777,0.9791666666666666,0.9591836734693876,0.9690721649484536,0.0208333333333333,0.0212847999064251,1.0,0.9896907216494846,0.9948186528497408,0.0,0.1825039000250399,1
UBC1250,1.0,0.9642857142857144,0.9818181818181818,0.0,0.8552992000477389,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0292346999995061,1.0,0.9642857142857144,0.9818181818181818,0.0,0.0181267000734806,1.0,1.0,1.0,0.0,0.1718287999974563,0
UBC1251,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.0526315789473684,1.234580499934964,1.0,0.9473684210526316,0.972972972972973,0.0,0.0271557000014581,1.0,0.9473684210526316,0.972972972972973,0.0,0.0086692000040784,1.0,1.0,1.0,0.0,0.1736873000627383,0
UBC1252,1.0,1.0,1.0,0.0,1.1714220000430942,1.0,1.0,1.0,0.0,0.0276560000056633,1.0,1.0,1.0,0.0,0.0096760999877005,1.0,1.0,1.0,0.0,0.1936014000093564,0
UBC1253,0.0,0.0,0.0,1.0,0.5458401000360027,1.0,1.0,1.0,0.0,0.033370900004229,1.0,1.0,1.0,0.0,0.0135894999839365,1.0,0.926829268292683,0.9620253164556964,0.0,0.174318499979563,2
UBC1254,0.9553571428571428,0.981651376146789,0.9683257918552036,0.044642857142857,0.6133169999811798,1.0,0.944954128440367,0.9716981132075472,0.0,0.0481004000030225,0.2338530066815144,0.963302752293578,0.3763440860215054,0.7661469933184855,0.022878999938257,1.0,0.9074074074074074,0.9514563106796116,0.0,0.191441599978134,2
UBC1255,1.0,0.984126984126984,0.992,0.0,0.637262100004591,1.0,0.984126984126984,0.992,0.0,0.0383187999977963,1.0,0.984126984126984,0.992,0.0,0.0166203000117093,1.0,0.9838709677419356,0.991869918699187,0.0,0.1601999000413343,1
UBC1256,0.0,0.0,0.0,1.0,0.7878251998918131,0.8888888888888888,0.9824561403508772,0.9333333333333332,0.1111111111111111,0.0354854999968665,0.4869565217391304,0.9824561403508772,0.6511627906976745,0.5130434782608695,0.0193135999143123,0.918032786885246,1.0,0.9572649572649572,0.081967213114754,0.1630034999689087,4
UBC1257,0.0,0.0,0.0,1.0,0.9618496000766754,1.0,1.0,1.0,0.0,0.0309382999985246,0.0,0.0,0.0,1.0,0.0114422999322414,0.9166666666666666,1.0,0.9565217391304348,0.0833333333333333,0.1670241000829264,4
UBC1258,0.0,0.0,0.0,1.0,1.2344254000345245,0.8275862068965517,1.0,0.9056603773584906,0.1724137931034483,0.0296155999967595,0.5853658536585366,1.0,0.7384615384615384,0.4146341463414634,0.0161388999549672,1.0,1.0,1.0,0.0,0.2508208999643102,0
UBC1259,0.0,0.0,0.0,1.0,0.9200825000880286,1.0,1.0,1.0,0.0,0.0257816000012098,1.0,1.0,1.0,0.0,0.0097943999571725,1.0,1.0,1.0,0.0,0.1491679999744519,0
UBC1260,0.2465753424657534,1.0,0.3956043956043955,0.7534246575342466,1.023454500013031,1.0,1.0,1.0,0.0,0.0263967999999295,1.0,1.0,1.0,0.0,0.0105956000043079,1.0,1.0,1.0,0.0,0.1657686000689864,0
UBC1261,1.0,1.0,1.0,0.0,1.144863300025463,1.0,1.0,1.0,0.0,0.0339555000027758,1.0,1.0,1.0,0.0,0.0121908999281004,1.0,1.0,1.0,0.0,0.148775800014846,0
UBC1262,0.3190184049079754,1.0,0.4837209302325581,0.6809815950920246,0.9583976999856532,0.9629629629629628,1.0,0.981132075471698,0.037037037037037,0.0338754999975208,0.912280701754386,1.0,0.9541284403669724,0.087719298245614,0.0144356000237166,1.0,0.9230769230769232,0.96,0.0,0.1526410001097247,2
UBC1263,1.0,0.9743589743589745,0.9870129870129868,0.0,1.0183078999398276,0.9743589743589745,0.9743589743589745,0.9743589743589745,0.0256410256410256,0.0296121999999741,0.8085106382978723,0.9743589743589745,0.8837209302325582,0.1914893617021277,0.0160979999927803,1.0,1.0,1.0,0.0,0.1578515999717638,0
UBC1264,1.0,1.0,1.0,0.0,0.5445770000806078,1.0,1.0,1.0,0.0,0.0313357999984873,1.0,1.0,1.0,0.0,0.0114103999221697,1.0,1.0,1.0,0.0,0.1820508999517187,0
UBC1265,0.0,0.0,0.0,1.0,0.8869597000302747,0.6153846153846154,1.0,0.761904761904762,0.3846153846153846,0.0354666999992332,0.1441441441441441,1.0,0.2519685039370078,0.8558558558558559,0.0173084000125527,0.14375,0.9583333333333334,0.25,0.85625,0.2749258999247104,3
UBC1266,0.0,0.0,0.0,1.0,0.8761609999928623,1.0,1.0,1.0,0.0,0.031679300001997,0.0155440414507772,0.5,0.0301507537688442,0.9844559585492229,0.0136411999119445,0.9230769230769232,1.0,0.96,0.0769230769230768,0.2192502999678254,4
UBC1267,0.0,0.0,0.0,1.0,0.9047155000735074,0.0997442455242966,1.0,0.1813953488372092,0.9002557544757033,0.0313664999994216,0.0986666666666666,0.9487179487179488,0.178743961352657,0.9013333333333332,0.0138838000129908,0.7954545454545454,0.8974358974358975,0.8433734939759037,0.2045454545454545,0.1612645999994129,3
UBC1268,1.0,1.0,1.0,0.0,0.9164110999554396,0.0,0.0,0.0,1.0,0.027343000001565,1.0,1.0,1.0,0.0,0.009907400002703,1.0,1.0,1.0,0.0,0.1424027999164536,0
UBC1269,0.0,0.0,0.0,1.0,1.1801518000429496,1.0,1.0,1.0,0.0,0.0264820999946095,0.7307692307692307,1.0,0.8444444444444443,0.2692307692307693,0.0091465000296011,1.0,1.0,1.0,0.0,0.1486446000635624,0
UBC1270,0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,0.9521819999208674,0.2052631578947368,1.0,0.3406113537117904,0.7947368421052632,0.0298143999971216,0.021875,0.1794871794871795,0.0389972144846796,0.978125,0.0158844999969005,1.0,1.0,1.0,0.0,0.1722227000864222,0
UBC1271,1.0,1.0,1.0,0.0,0.613321500015445,0.0,0.0,0.0,1.0,0.0294716999997035,1.0,1.0,1.0,0.0,0.0125317999627441,1.0,0.9705882352941176,0.9850746268656716,0.0,0.1709424000000581,1
UBC1272,1.0,1.0,1.0,0.0,0.9530437000794336,1.0,1.0,1.0,0.0,0.0314615999959642,1.0,1.0,1.0,0.0,0.0097840999951586,1.0,0.9615384615384616,0.9803921568627452,0.0,0.177188100060448,1
UBC1273,0.0,0.0,0.0,1.0,0.6823692000471056,0.8571428571428571,1.0,0.923076923076923,0.1428571428571429,0.032638799995766,0.75,1.0,0.8571428571428571,0.25,0.0124778000172227,1.0,1.0,1.0,0.0,0.1362784000812098,0
UBC1274,0.0,0.0,0.0,1.0,0.8237189999781549,1.0,1.0,1.0,0.0,0.0321993000034126,1.0,1.0,1.0,0.0,0.0142275999533012,1.0,0.979591836734694,0.9896907216494846,0.0,0.1538600999629125,1
UBC1275,1.0,1.0,1.0,0.0,1.1172062999103218,1.0,1.0,1.0,0.0,0.026033300004201,1.0,1.0,1.0,0.0,0.0074408999644219,1.0,1.0,1.0,0.0,0.1183031999971717,0
UBC1276,0.0,0.0,0.0,1.0,0.8212360999314114,1.0,1.0,1.0,0.0,0.0266099000000394,1.0,1.0,1.0,0.0,0.0102013000287115,1.0,1.0,1.0,0.0,0.124911900027655,0
UBC1277,0.0,0.0,0.0,1.0,1.1854465999640524,0.875,1.0,0.9333333333333332,0.125,0.0290544999952544,0.8076923076923077,1.0,0.8936170212765957,0.1923076923076923,0.0087175000226125,1.0,1.0,1.0,0.0,0.1760212000226602,0
UBC1278,0.0,0.0,0.0,1.0,0.8623654000693932,0.9545454545454546,1.0,0.9767441860465116,0.0454545454545454,0.0281881000046269,0.0598290598290598,1.0,0.1129032258064516,0.9401709401709402,0.0235892999917268,0.9545454545454546,1.0,0.9767441860465116,0.0454545454545454,0.1367592000169679,4
UBC1279,1.0,0.9743589743589745,0.9870129870129868,0.0,1.1951013000216335,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0321532000016304,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0117337999399751,1.0,0.9736842105263158,0.9866666666666666,0.0,0.1299433999229222,1
UBC1280,0.2794759825327511,1.0,0.4368600682593856,0.7205240174672489,0.7235755999572575,1.0,1.0,1.0,0.0,0.0357186999972327,1.0,1.0,1.0,0.0,0.0160790000809356,1.0,0.96875,0.984126984126984,0.0,0.1339698999654501,1
UBC1281,0.0,0.0,0.0,1.0,1.1329342999961227,1.0,1.0,1.0,0.0,0.0267303000000538,1.0,1.0,1.0,0.0,0.0074827000498771,1.0,1.0,1.0,0.0,0.1317517999559641,0
UBC1282,0.0,0.0,0.0,1.0,0.9935111000668256,1.0,1.0,1.0,0.0,0.0243281000002753,1.0,1.0,1.0,0.0,0.0084433000301942,1.0,1.0,1.0,0.0,0.1257398000452667,0
UBC1283,1.0,0.967741935483871,0.9836065573770492,0.0,0.9513712000334636,1.0,0.967741935483871,0.9836065573770492,0.0,0.0283045999967725,1.0,0.967741935483871,0.9836065573770492,0.0,0.013180400012061,1.0,0.9333333333333332,0.9655172413793104,0.0,0.1393687000963837,2
UBC1284,0.0,0.0,0.0,1.0,0.9678425999591128,0.9047619047619048,1.0,0.95,0.0952380952380952,0.0270384000032208,0.0931372549019607,1.0,0.1704035874439461,0.9068627450980392,0.0149821999948471,1.0,1.0,1.0,0.0,0.1340549000306055,0
UBC1285,0.0,0.0,0.0,1.0,1.09198040002957,1.0,1.0,1.0,0.0,0.0295020999983535,0.7804878048780488,1.0,0.8767123287671234,0.2195121951219512,0.0107230999274179,1.0,0.90625,0.9508196721311476,0.0,0.1342744000721722,2
UBC1286,0.0,0.0,0.0,1.0,1.0579974999418482,1.0,1.0,1.0,0.0,0.0276681000032112,0.9666666666666668,1.0,0.983050847457627,0.0333333333333333,0.0187357999384403,1.0,1.0,1.0,0.0,0.1305430000647902,0
UBC1287,1.0,1.0,1.0,0.0,1.2763646999374032,0.96875,1.0,0.984126984126984,0.03125,0.0286144999990938,1.0,1.0,1.0,0.0,0.0087494999170303,1.0,1.0,1.0,0.0,0.1238255000207573,0
UBC1288,0.625,1.0,0.7692307692307693,0.375,0.9633182999677956,1.0,1.0,1.0,0.0,0.0283519000004162,0.0,0.0,0.0,1.0,0.0105683000292629,1.0,1.0,1.0,0.0,0.1194746000692248,0
UBC1289,0.0,0.0,0.0,1.0,1.0610975000308829,0.92,1.0,0.9583333333333334,0.0799999999999999,0.0318971000015153,0.6764705882352942,1.0,0.8070175438596492,0.3235294117647058,0.0156904000323265,1.0,1.0,1.0,0.0,0.1237008000025525,0
UBC1290,1.0,1.0,1.0,0.0,1.0073161000618711,1.0,1.0,1.0,0.0,0.0355278999995789,1.0,1.0,1.0,0.0,0.0120200999081134,1.0,1.0,1.0,0.0,0.1267817000625655,0
UBC1291,1.0,1.0,1.0,0.0,0.9620684999972582,0.0,0.0,0.0,1.0,0.0293315000017173,1.0,1.0,1.0,0.0,0.007854500086978,1.0,0.9565217391304348,0.9777777777777776,0.0,0.1309829000383615,1
UBC1292,0.0,0.0,0.0,1.0,0.4097265000455081,1.0,0.9649122807017544,0.9821428571428572,0.0,0.0341560000015306,0.8088235294117647,0.9649122807017544,0.88,0.1911764705882352,0.0128383999690413,1.0,0.9636363636363636,0.9814814814814816,0.0,0.1385341000277549,1
UBC1293,0.0,0.0,0.0,1.0,0.9488296000054106,1.0,1.0,1.0,0.0,0.0296974000011687,1.0,1.0,1.0,0.0,0.0083310999907553,1.0,1.0,1.0,0.0,0.1345630000578239,0
UBC1294,0.0,0.0,0.0,1.0,1.1678933999501169,0.9714285714285714,1.0,0.9855072463768116,0.0285714285714285,0.0309879999986151,0.9444444444444444,1.0,0.9714285714285714,0.0555555555555555,0.0132467000512406,1.0,1.0,1.0,0.0,0.1276196000399068,0
UBC1295,0.0,0.0,0.0,1.0,0.9812769000418484,0.9,1.0,0.9473684210526316,0.0999999999999999,0.0262225000042235,0.9473684210526316,1.0,0.972972972972973,0.0526315789473684,0.0085514000384137,1.0,1.0,1.0,0.0,0.1253584999358281,0
UBC1296,1.0,1.0,1.0,0.0,0.8362426999956369,1.0,1.0,1.0,0.0,0.037310100000468,1.0,1.0,1.0,0.0,0.0154902000213041,1.0,0.53125,0.6938775510204082,0.0,0.128255599993281,2
UBC1297,0.0,0.0,0.0,1.0,0.9829939999617636,0.9696969696969696,0.9696969696969696,0.9696969696969696,0.0303030303030302,0.0326874000020325,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0102561999810859,1.0,0.96875,0.984126984126984,0.0,0.1291447000112384,1
UBC1298,1.0,0.9705882352941176,0.9850746268656716,0.0,0.9343303000787272,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0304546999977901,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.0294117647058823,0.0084079999942332,1.0,1.0,1.0,0.0,0.1255908000748604,0
UBC1299,1.0,1.0,1.0,0.0,1.1690741999773309,1.0,1.0,1.0,0.0,0.0398030999931506,1.0,1.0,1.0,0.0,0.0089063000632449,1.0,1.0,1.0,0.0,0.1373702000128105,0
UBC1300,0.1710526315789473,1.0,0.2921348314606741,0.8289473684210527,0.7947326001012698,1.0,1.0,1.0,0.0,0.0322706000006292,0.0,0.0,0.0,1.0,0.0086428000358864,0.9285714285714286,1.0,0.962962962962963,0.0714285714285714,0.1381586999632418,4
UBC1301,1.0,1.0,1.0,0.0,0.8804690000833943,1.0,1.0,1.0,0.0,0.0360953999988851,1.0,1.0,1.0,0.0,0.0130460000364109,1.0,1.0,1.0,0.0,0.1325038000941276,0
UBC1302,0.0,0.0,0.0,1.0,0.9578966000117362,1.0,0.9473684210526316,0.972972972972973,0.0,0.0257089999940944,1.0,0.9473684210526316,0.972972972972973,0.0,0.0113673999439924,1.0,1.0,1.0,0.0,0.1212599999271333,0
UBC1303,0.0,0.0,0.0,1.0,0.7602164999116212,1.0,1.0,1.0,0.0,0.0273712999987765,1.0,1.0,1.0,0.0,0.0090197999961674,1.0,1.0,1.0,0.0,0.1194123999448493,0
UBC1304,0.0,0.0,0.0,1.0,0.6805641000391915,0.5316455696202531,0.9545454545454546,0.6829268292682926,0.4683544303797469,0.0306104999981471,0.2781456953642384,0.9545454545454546,0.4307692307692307,0.7218543046357616,0.0119715000037103,0.9069767441860463,0.9285714285714286,0.9176470588235294,0.0930232558139535,0.1267083999700844,4
UBC1305,0.0,0.0,0.0,1.0,0.9126516999676824,1.0,1.0,1.0,0.0,0.0263608999957796,0.3064516129032258,1.0,0.4691358024691358,0.6935483870967742,0.0076583999907597,1.0,1.0,1.0,0.0,0.128130399971269,0
UBC1306,0.9583333333333334,0.9857142857142858,0.971830985915493,0.0416666666666666,0.4620018000714481,0.971830985915493,0.9857142857142858,0.9787234042553192,0.028169014084507,0.0439708999983849,0.0760869565217391,0.4,0.1278538812785388,0.9239130434782608,0.0213042999384924,0.971830985915493,1.0,0.9857142857142858,0.028169014084507,0.1632800999796018,1
UBC1307,1.0,1.0,1.0,0.0,0.760177299962379,1.0,1.0,1.0,0.0,0.034387699997751,0.9827586206896552,1.0,0.9913043478260868,0.0172413793103448,0.0309167999075725,1.0,0.9649122807017544,0.9821428571428572,0.0,0.1522672000573948,1
UBC1308,1.0,1.0,1.0,0.0,0.8881464999867603,1.0,1.0,1.0,0.0,0.0252560000008088,1.0,1.0,1.0,0.0,0.0200680999550968,1.0,1.0,1.0,0.0,0.1442445999709889,0
UBC1309,1.0,0.9908256880733946,0.9953917050691244,0.0,0.543424200033769,1.0,0.9908256880733946,0.9953917050691244,0.0,0.0487667999987024,1.0,0.9908256880733946,0.9953917050691244,0.0,0.0352866000030189,1.0,0.9629629629629628,0.981132075471698,0.0,0.1355935999890789,1
UBC1310,0.8181818181818182,0.9473684210526316,0.8780487804878049,0.1818181818181817,0.9085341999307276,1.0,0.9473684210526316,0.972972972972973,0.0,0.0257608000028994,1.0,0.9473684210526316,0.972972972972973,0.0,0.0117298000259324,1.0,1.0,1.0,0.0,0.1226085999514907,0
UBC1311,1.0,1.0,1.0,0.0,0.9742366999853402,1.0,1.0,1.0,0.0,0.0289155999998911,1.0,1.0,1.0,0.0,0.0143559999996796,1.0,1.0,1.0,0.0,0.1271780000533908,0
UBC1312,0.0,0.0,0.0,1.0,0.7150173999834806,1.0,1.0,1.0,0.0,0.0299055000068619,1.0,1.0,1.0,0.0,0.015216999920085,1.0,1.0,1.0,0.0,0.1192937000887468,0
UBC1313,1.0,1.0,1.0,0.0,0.6867837000172585,1.0,1.0,1.0,0.0,0.0304422000044723,1.0,1.0,1.0,0.0,0.0158357999753206,1.0,1.0,1.0,0.0,0.1212724999058991,0
UBC1314,1.0,1.0,1.0,0.0,0.7176981000229716,1.0,1.0,1.0,0.0,0.0404028000048128,1.0,1.0,1.0,0.0,0.018458200036548,1.0,1.0,1.0,0.0,0.1437117999885231,0
UBC1315,0.0,0.0,0.0,1.0,0.80967149999924,1.0,1.0,1.0,0.0,0.0336498999968171,0.9767441860465116,1.0,0.988235294117647,0.0232558139534884,0.0144592999713495,1.0,0.9761904761904762,0.9879518072289156,0.0,0.1309291999787092,1
UBC1316,1.0,1.0,1.0,0.0,1.085641200072132,1.0,1.0,1.0,0.0,0.0272394000057829,1.0,1.0,1.0,0.0,0.0098431999795138,1.0,1.0,1.0,0.0,0.1335957000264898,0
UBC1317,0.935483870967742,0.9666666666666668,0.9508196721311476,0.0645161290322581,1.0199566000374034,1.0,0.9666666666666668,0.983050847457627,0.0,0.0291754999998374,1.0,0.9666666666666668,0.983050847457627,0.0,0.0095679999794811,1.0,1.0,1.0,0.0,0.1406282000243663,0
UBC1318,1.0,1.0,1.0,0.0,0.5490183000219986,1.0,1.0,1.0,0.0,0.0319808000058401,0.9318181818181818,1.0,0.9647058823529412,0.0681818181818182,0.0178355999523773,1.0,0.975609756097561,0.9876543209876544,0.0,0.1335216000443324,1
UBC1319,1.0,1.0,1.0,0.0,1.0104570001130924,1.0,1.0,1.0,0.0,0.041385700002138,1.0,1.0,1.0,0.0,0.0162315999623388,1.0,1.0,1.0,0.0,0.1419179999502375,0
UBC1320,0.0,0.0,0.0,1.0,0.8437548000365496,1.0,1.0,1.0,0.0,0.0262119999970309,1.0,1.0,1.0,0.0,0.0072240999434143,1.0,1.0,1.0,0.0,0.1212205999763682,0
UBC1321,0.0,0.0,0.0,1.0,0.8389924999792129,1.0,1.0,1.0,0.0,0.0256274000057601,0.0,0.0,0.0,1.0,0.0080353999510407,0.8333333333333334,1.0,0.9090909090909092,0.1666666666666666,0.1298107999609783,3
UBC1322,0.92,1.0,0.9583333333333334,0.0799999999999999,1.4612733999965712,0.0,0.0,0.0,1.0,0.0273331999997026,1.0,1.0,1.0,0.0,0.0088443999411538,1.0,1.0,1.0,0.0,0.1428599999053403,0
UBC1323,0.0,0.0,0.0,1.0,1.0003399000270292,1.0,1.0,1.0,0.0,0.0270346999968751,1.0,1.0,1.0,0.0,0.0128124000038951,1.0,0.9655172413793104,0.9824561403508772,0.0,0.1270910000894218,1
UBC1324,1.0,1.0,1.0,0.0,0.9099752000765876,1.0,1.0,1.0,0.0,0.0359968999982811,1.0,1.0,1.0,0.0,0.013608600012958,1.0,0.9545454545454546,0.9767441860465116,0.0,0.1261926000006497,1
UBC1325,0.0,0.0,0.0,1.0,1.0976850000442937,0.9565217391304348,1.0,0.9777777777777776,0.0434782608695651,0.0275512000007438,0.7096774193548387,1.0,0.8301886792452831,0.2903225806451612,0.0082661999622359,1.0,0.9090909090909092,0.9523809523809524,0.0,0.1266361000016331,2
UBC1326,1.0,1.0,1.0,0.0,1.034512500045821,1.0,1.0,1.0,0.0,0.0317467999993823,1.0,1.0,1.0,0.0,0.0083998999325558,1.0,1.0,1.0,0.0,0.137440700083971,0
UBC1327,1.0,0.935483870967742,0.9666666666666666,0.0,1.0050332000246271,1.0,0.935483870967742,0.9666666666666666,0.0,0.0338553999972646,1.0,0.935483870967742,0.9666666666666666,0.0,0.0197429000400006,1.0,1.0,1.0,0.0,0.1207348000025376,0
UBC1328,0.0,0.0,0.0,1.0,0.8291453000856563,1.0,1.0,1.0,0.0,0.0257167999952798,1.0,1.0,1.0,0.0,0.0060821000952273,1.0,1.0,1.0,0.0,0.1270679000299424,0
UBC1329,1.0,1.0,1.0,0.0,1.2017702999291942,1.0,1.0,1.0,0.0,0.029275900000357,1.0,1.0,1.0,0.0,0.0067964000627398,1.0,1.0,1.0,0.0,0.1407224000431597,0
