cluster,fixed_single_k_precision,fixed_single_k_recall,fixed_single_k_f1,fixed_single_k_contam,fixed_single_k_runtime_s,full_core_precision,full_core_recall,full_core_f1,full_core_contam,full_core_runtime_s,no_anchor_prior_precision,no_anchor_prior_recall,no_anchor_prior_f1,no_anchor_prior_contam,no_anchor_prior_runtime_s,no_candidate_protocol_precision,no_candidate_protocol_recall,no_candidate_protocol_f1,no_candidate_protocol_contam,no_candidate_protocol_runtime_s,no_center_refinement_precision,no_center_refinement_recall,no_center_refinement_f1,no_center_refinement_contam,no_center_refinement_runtime_s,no_objective_regularization_precision,no_objective_regularization_recall,no_objective_regularization_f1,no_objective_regularization_contam,no_objective_regularization_runtime_s,no_quality_cut_precision,no_quality_cut_recall,no_quality_cut_f1,no_quality_cut_contam,no_quality_cut_runtime_s,no_support_gate_precision,no_support_gate_recall,no_support_gate_f1,no_support_gate_contam,no_support_gate_runtime_s,tier
UBC1057,1.0,0.7653631284916201,0.8670886075949367,0.0,0.0510333999991416,1.0,0.9548022598870056,0.976878612716763,0.0,0.1480468999361619,1.0,0.7653631284916201,0.8670886075949367,0.0,0.1017742999974871,1.0,0.8994413407821229,0.9470588235294116,0.0,0.7335549999988871,1.0,0.770949720670391,0.8706624605678234,0.0,0.0510957000005873,1.0,0.770949720670391,0.8706624605678234,0.0,0.0936106000008294,1.0,0.770949720670391,0.8706624605678234,0.0,0.0911014000012073,1.0,0.6703910614525139,0.802675585284281,0.0,0.1030851999967126,1
UBC1058,1.0,1.0,1.0,0.0,0.0329450999997789,1.0,1.0,1.0,0.0,0.1369934000540524,1.0,1.0,1.0,0.0,0.0829276000004028,1.0,1.0,1.0,0.0,0.3240316000010352,1.0,1.0,1.0,0.0,0.0400249000012991,1.0,1.0,1.0,0.0,0.0808623999982955,1.0,1.0,1.0,0.0,0.0793868000037036,0.0,0.0,0.0,1.0,0.0891221999991103,0
UBC1059,1.0,1.0,1.0,0.0,0.0261872999981278,1.0,1.0,1.0,0.0,0.122688699979335,1.0,1.0,1.0,0.0,0.0813627999959862,1.0,1.0,1.0,0.0,0.1836036999957286,1.0,1.0,1.0,0.0,0.0370378000006894,1.0,1.0,1.0,0.0,0.073089900004561,1.0,1.0,1.0,0.0,0.0731199000001652,0.0,0.0,0.0,1.0,0.0782735999964643,0
UBC1060,1.0,0.9574468085106383,0.9782608695652174,0.0,0.0349267999990843,1.0,0.9777777777777776,0.9887640449438202,0.0,0.1333239000523463,1.0,0.9574468085106383,0.9782608695652174,0.0,0.082507600003737,1.0,0.9574468085106383,0.9782608695652174,0.0,0.3606921999962651,1.0,0.9574468085106383,0.9782608695652174,0.0,0.039978599997994,1.0,0.9574468085106383,0.9782608695652174,0.0,0.0913306999937049,1.0,1.0,1.0,0.0,0.0794494999936432,0.3781512605042016,0.9574468085106383,0.5421686746987951,0.6218487394957983,0.087780500005465,1
UBC1061,1.0,1.0,1.0,0.0,0.0591849000047659,1.0,1.0,1.0,0.0,0.1557714999653399,1.0,1.0,1.0,0.0,0.0939249000002746,1.0,1.0,1.0,0.0,0.4741809999977704,1.0,1.0,1.0,0.0,0.0473654999950667,1.0,1.0,1.0,0.0,0.0940629999968223,1.0,1.0,1.0,0.0,0.0887291999970329,0.6583333333333333,1.0,0.7939698492462312,0.3416666666666667,0.1010070999982417,0
UBC1062,1.0,1.0,1.0,0.0,0.0331692999970982,1.0,1.0,1.0,0.0,0.1373036000877618,1.0,1.0,1.0,0.0,0.0825059999988298,1.0,1.0,1.0,0.0,0.2064294000010704,1.0,1.0,1.0,0.0,0.0368124000015086,1.0,1.0,1.0,0.0,0.0881732000052579,1.0,1.0,1.0,0.0,0.0945403999940026,0.0,0.0,0.0,1.0,0.0817737999968812,0
UBC1063,1.0,1.0,1.0,0.0,0.0377661000020452,1.0,0.943661971830986,0.9710144927536232,0.0,0.1409879999700933,1.0,1.0,1.0,0.0,0.0902381999985664,1.0,1.0,1.0,0.0,0.4534302999963984,1.0,1.0,1.0,0.0,0.0427180999977281,1.0,1.0,1.0,0.0,0.092400000001362,1.0,1.0,1.0,0.0,0.082330199998978,0.5966386554621849,1.0,0.7473684210526316,0.4033613445378151,0.0954009999986738,2
UBC1064,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0525210999985574,1.0,0.9797979797979798,0.989795918367347,0.0,0.1305325999855995,1.0,0.98989898989899,0.9949238578680204,0.0,0.1051982999997562,1.0,1.0,1.0,0.0,0.8090661000023829,1.0,0.98989898989899,0.9949238578680204,0.0,0.0497920000052545,1.0,0.98989898989899,0.9949238578680204,0.0,0.0984269000036874,1.0,0.98989898989899,0.9949238578680204,0.0,0.0944770999994943,0.825,1.0,0.9041095890410958,0.175,0.1028741999980411,1
UBC1065,0.0,0.0,0.0,1.0,0.0247462999977869,1.0,1.0,1.0,0.0,0.1262625999515876,0.0,0.0,0.0,1.0,0.0715715000042109,0.0,0.0,0.0,1.0,0.1271137000003364,0.1428571428571428,1.0,0.25,0.8571428571428572,0.0336504999941098,0.0,0.0,0.0,1.0,0.0771378999997978,0.0,0.0,0.0,1.0,0.0686604000002262,0.0,0.0,0.0,1.0,0.0666383999996469,0
UBC1066,1.0,1.0,1.0,0.0,0.029664200003026,1.0,1.0,1.0,0.0,0.1301974999951198,1.0,1.0,1.0,0.0,0.0810869999986607,1.0,1.0,1.0,0.0,0.2271008000025176,1.0,1.0,1.0,0.0,0.0385954000012134,1.0,1.0,1.0,0.0,0.075864400001592,1.0,1.0,1.0,0.0,0.0754335999954491,0.0,0.0,0.0,1.0,0.0823036000001593,0
UBC1067,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0350233999997726,1.0,0.925925925925926,0.9615384615384616,0.0,0.1271493999520316,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0867509999952744,1.0,1.0,1.0,0.0,0.3344567000021925,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0391675999999279,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0974996000004466,1.0,0.9814814814814816,0.9906542056074767,0.0,0.0811790999941877,0.0,0.0,0.0,1.0,0.0862653000003774,2
UBC1068,0.6666666666666666,1.0,0.8,0.3333333333333333,0.0290808999998262,0.9032258064516128,0.9333333333333332,0.918032786885246,0.0967741935483871,0.1435782000189647,0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,0.0780623999962699,0.4166666666666667,1.0,0.5882352941176471,0.5833333333333333,0.2176488999975845,0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,0.0386825000023236,0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,0.0834409000017331,0.7142857142857143,1.0,0.8333333333333333,0.2857142857142857,0.0769881999949575,0.2803738317757009,1.0,0.437956204379562,0.719626168224299,0.0831422999981441,4
UBC1069,1.0,1.0,1.0,0.0,0.0266241999997873,1.0,1.0,1.0,0.0,0.1360595000442117,1.0,1.0,1.0,0.0,0.0799428999962401,1.0,1.0,1.0,0.0,0.1687136000036844,1.0,1.0,1.0,0.0,0.0362905000001774,1.0,1.0,1.0,0.0,0.0676929999972344,1.0,1.0,1.0,0.0,0.0722255000000586,0.0,0.0,0.0,1.0,0.0783413000026485,0
UBC1070,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0250043000050936,1.0,1.0,1.0,0.0,0.1471537000034004,1.0,1.0,1.0,0.0,0.0662949999968987,1.0,1.0,1.0,0.0,0.1455800999974599,1.0,1.0,1.0,0.0,0.0315958000064711,1.0,1.0,1.0,0.0,0.0673518999974476,1.0,1.0,1.0,0.0,0.0676138999988325,0.0,0.0,0.0,1.0,0.073926000004576,0
UBC1071,1.0,0.8888888888888888,0.9411764705882352,0.0,0.0243100000006961,1.0,1.0,1.0,0.0,0.127800100017339,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0661226000011083,1.0,0.9444444444444444,0.9714285714285714,0.0,0.2021935000011581,1.0,0.9444444444444444,0.9714285714285714,0.0,0.034217800006445,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0625422999946749,1.0,1.0,1.0,0.0,0.0675935999970533,0.046875,0.1666666666666666,0.073170731707317,0.953125,0.1195404000027338,0
UBC1072,1.0,1.0,1.0,0.0,0.0722893999991356,1.0,0.9743589743589745,0.9870129870129868,0.0,0.1314849999034777,1.0,1.0,1.0,0.0,0.0929182999971089,1.0,1.0,1.0,0.0,0.4924541000000317,1.0,1.0,1.0,0.0,0.0457566999975824,1.0,1.0,1.0,0.0,0.0866874999992433,1.0,1.0,1.0,0.0,0.0870043999966583,0.6134453781512605,0.935897435897436,0.7411167512690356,0.3865546218487394,0.1041698999979416,1
UBC1073,1.0,0.9696969696969696,0.9846153846153848,0.0,0.045164900002419,1.0,0.9693877551020408,0.9844559585492229,0.0,0.1353923000860959,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0945856000034837,1.0,0.9797979797979798,0.989795918367347,0.0,0.7115739000000758,1.0,0.9797979797979798,0.989795918367347,0.0,0.0476694000026327,1.0,0.9797979797979798,0.989795918367347,0.0,0.0917379000020446,1.0,0.9797979797979798,0.989795918367347,0.0,0.0938640999956987,0.8235294117647058,0.98989898989899,0.8990825688073396,0.1764705882352941,0.1214642000049934,1
UBC1074,0.0,0.0,0.0,1.0,0.0260441999998874,1.0,1.0,1.0,0.0,0.1237685999367386,1.0,1.0,1.0,0.0,0.0744997000001603,1.0,1.0,1.0,0.0,0.1911581999956979,1.0,1.0,1.0,0.0,0.0342703999995137,1.0,1.0,1.0,0.0,0.0686284999974304,1.0,1.0,1.0,0.0,0.0687822000036249,0.0,0.0,0.0,1.0,0.0801550000032875,0
UBC1075,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0324334000033559,1.0,1.0,1.0,0.0,0.1394609999842941,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0834015999935218,1.0,0.9743589743589745,0.9870129870129868,0.0,0.2707375999962096,1.0,0.9743589743589745,0.9870129870129868,0.0,0.042091999996046,1.0,0.9743589743589745,0.9870129870129868,0.0,0.0800249000021722,1.0,1.0,1.0,0.0,0.0783740999977453,0.0,0.0,0.0,1.0,0.0920824000058928,0
UBC1076,1.0,1.0,1.0,0.0,0.030408400001761,1.0,1.0,1.0,0.0,0.1386593000497669,1.0,1.0,1.0,0.0,0.0788365000043995,1.0,1.0,1.0,0.0,0.2375434999994468,1.0,1.0,1.0,0.0,0.0378572999979951,1.0,1.0,1.0,0.0,0.0777505000005476,1.0,1.0,1.0,0.0,0.0768343000017921,0.0,0.0,0.0,1.0,0.088752999996359,0
UBC1077,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0403941999975359,1.0,0.8852459016393442,0.9391304347826086,0.0,0.1375933999661356,1.0,1.0,1.0,0.0,0.0946813000045949,1.0,1.0,1.0,0.0,0.4425354999984847,1.0,1.0,1.0,0.0,0.0405199000015272,1.0,1.0,1.0,0.0,0.0792345000008936,1.0,1.0,1.0,0.0,0.0830676999976276,0.5126050420168067,1.0,0.6777777777777777,0.4873949579831933,0.0978539999996428,2
UBC1078,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0342154999962076,1.0,1.0,1.0,0.0,0.1354416999965906,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0879707999993115,1.0,0.9791666666666666,0.9894736842105264,0.0,0.3559230000028037,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0415674000032595,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0809136999960173,1.0,1.0,1.0,0.0,0.0791111999933491,0.0,0.0,0.0,1.0,0.1082127999980002,0
UBC1079,1.0,1.0,1.0,0.0,0.0312237999969511,1.0,1.0,1.0,0.0,0.1279815000016242,1.0,1.0,1.0,0.0,0.0789882000026409,1.0,1.0,1.0,0.0,0.2185510999988764,1.0,1.0,1.0,0.0,0.0353269999977783,1.0,1.0,1.0,0.0,0.0674743999989004,1.0,1.0,1.0,0.0,0.0719601000018883,0.2772277227722772,1.0,0.434108527131783,0.7227722772277227,0.1092544999992242,0
UBC1080,1.0,0.9866666666666668,0.9932885906040269,0.0,0.03912290000153,1.0,1.0,1.0,0.0,0.1327488000970333,1.0,0.9866666666666668,0.9932885906040269,0.0,0.0915855999992345,1.0,0.9866666666666668,0.9932885906040269,0.0,0.5670198000007076,1.0,0.9866666666666668,0.9932885906040269,0.0,0.0426669999942532,1.0,0.9866666666666668,0.9932885906040269,0.0,0.084737999997742,1.0,1.0,1.0,0.0,0.08508620000066,0.3865546218487395,0.6133333333333333,0.4742268041237114,0.6134453781512605,0.1025287000011303,0
UBC1081,1.0,1.0,1.0,0.0,0.0363500999956158,1.0,0.9423076923076924,0.9702970297029704,0.0,0.1750680999830365,1.0,1.0,1.0,0.0,0.0823769999988144,1.0,1.0,1.0,0.0,0.3560655999972368,1.0,1.0,1.0,0.0,0.0410396000006585,1.0,1.0,1.0,0.0,0.0820820999942952,1.0,1.0,1.0,0.0,0.0771521999995457,0.0,0.0,0.0,1.0,0.0993747000029543,2
UBC1082,1.0,1.0,1.0,0.0,0.0301550000003771,1.0,1.0,1.0,0.0,0.2341220999369397,1.0,1.0,1.0,0.0,0.0841692999965744,1.0,1.0,1.0,0.0,0.2912513999981456,1.0,1.0,1.0,0.0,0.0381876999963424,1.0,1.0,1.0,0.0,0.0766373000005842,1.0,1.0,1.0,0.0,0.0789890000014565,0.0,0.0,0.0,1.0,0.0918154999963007,0
UBC1083,1.0,0.8888888888888888,0.9411764705882352,0.0,0.0229011000046739,1.0,1.0,1.0,0.0,0.1409229999408126,1.0,1.0,1.0,0.0,0.0684499999988474,1.0,1.0,1.0,0.0,0.140391200002341,1.0,1.0,1.0,0.0,0.0302688000010675,1.0,1.0,1.0,0.0,0.0641400999957113,1.0,1.0,1.0,0.0,0.0641127000053529,0.2769230769230769,1.0,0.4337349397590362,0.7230769230769231,0.1848681999981636,0
UBC1084,1.0,1.0,1.0,0.0,0.0284134999965317,1.0,0.9375,0.967741935483871,0.0,0.1485176999121904,1.0,1.0,1.0,0.0,0.0778802999993786,1.0,1.0,1.0,0.0,0.2466066999986651,1.0,1.0,1.0,0.0,0.035484300002281,1.0,1.0,1.0,0.0,0.0759298999983002,1.0,1.0,1.0,0.0,0.0769029000002774,0.0,0.0,0.0,1.0,0.0955404999986058,2
UBC1085,1.0,0.967741935483871,0.9836065573770492,0.0,0.038555200000701,1.0,0.9344262295081968,0.9661016949152544,0.0,0.1382658000802621,1.0,0.9838709677419356,0.991869918699187,0.0,0.0905096000060439,1.0,0.9838709677419356,0.991869918699187,0.0,0.4656849000020884,1.0,0.9838709677419356,0.991869918699187,0.0,0.0385394999975687,1.0,0.9838709677419356,0.991869918699187,0.0,0.0804965999996056,1.0,1.0,1.0,0.0,0.0841465999983483,0.5213675213675214,0.9838709677419356,0.6815642458100559,0.4786324786324786,0.104042600003595,2
UBC1086,1.0,1.0,1.0,0.0,0.0343296999999438,1.0,1.0,1.0,0.0,0.1240206999937072,1.0,1.0,1.0,0.0,0.0826600000000326,1.0,1.0,1.0,0.0,0.2533901999995578,1.0,1.0,1.0,0.0,0.037037699999928,1.0,1.0,1.0,0.0,0.078810599996359,1.0,1.0,1.0,0.0,0.0775556000007782,0.0,0.0,0.0,1.0,0.0844759000028716,0
UBC1087,1.0,0.9473684210526316,0.972972972972973,0.0,0.0247841000018524,1.0,0.9473684210526316,0.972972972972973,0.0,0.1425171999726444,1.0,1.0,1.0,0.0,0.0687928999977884,1.0,1.0,1.0,0.0,0.1494722999996156,1.0,1.0,1.0,0.0,0.0317805999948177,1.0,1.0,1.0,0.0,0.0666820000042207,1.0,1.0,1.0,0.0,0.0670462999987648,0.2794117647058823,1.0,0.4367816091954023,0.7205882352941176,0.1068960000047809,2
UBC1088,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0312123999974573,1.0,1.0,1.0,0.0,0.1253817999968305,1.0,0.9393939393939394,0.96875,0.0,0.0855765000014798,1.0,0.9696969696969696,0.9846153846153848,0.0,0.2548801000011735,1.0,0.9393939393939394,0.96875,0.0,0.0395225000029313,1.0,0.9393939393939394,0.96875,0.0,0.0799461999995401,1.0,0.9696969696969696,0.9846153846153848,0.0,0.081560000005993,0.2711864406779661,0.9696969696969696,0.423841059602649,0.728813559322034,0.0862714000031701,0
UBC1089,1.0,1.0,1.0,0.0,0.0293657000001985,1.0,0.9142857142857144,0.955223880597015,0.0,0.1359402000671252,1.0,1.0,1.0,0.0,0.0806315000008908,1.0,1.0,1.0,0.0,0.2632391000006464,1.0,1.0,1.0,0.0,0.0357302000047639,1.0,1.0,1.0,0.0,0.08216469999752,1.0,1.0,1.0,0.0,0.0755355000001145,0.0,0.0,0.0,1.0,0.0873521999965305,2
UBC1090,1.0,0.95,0.9743589743589745,0.0,0.0291530999966198,1.0,1.0,1.0,0.0,0.1294488999992609,1.0,0.95,0.9743589743589745,0.0,0.069558400005917,1.0,0.95,0.9743589743589745,0.0,0.1532384000020101,1.0,0.95,0.9743589743589745,0.0,0.0365591000008862,1.0,0.95,0.9743589743589745,0.0,0.0695639999976265,1.0,1.0,1.0,0.0,0.0649166000002878,0.0,0.0,0.0,1.0,0.077061699994374,0
UBC1091,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0365737000029184,1.0,0.9,0.9473684210526316,0.0,0.1588604999706149,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0867186000032234,1.0,0.9836065573770492,0.9917355371900828,0.0,0.4313689999980852,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0428055000011227,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0845241999995778,1.0,0.9836065573770492,0.9917355371900828,0.0,0.0931590999971376,0.4873949579831932,0.9508196721311476,0.6444444444444444,0.5126050420168067,0.089519699999073,2
UBC1092,1.0,1.0,1.0,0.0,0.0314351999986683,1.0,0.9642857142857144,0.9818181818181818,0.0,0.1294425999512896,1.0,1.0,1.0,0.0,0.0758122999977786,1.0,1.0,1.0,0.0,0.2211103000008734,1.0,1.0,1.0,0.0,0.035794800001895,1.0,1.0,1.0,0.0,0.0745369999931426,1.0,1.0,1.0,0.0,0.0699428000007174,0.0,0.0,0.0,1.0,0.0781445999964489,1
UBC1093,1.0,0.9381443298969072,0.9680851063829788,0.0,0.0471714999948744,1.0,1.0,1.0,0.0,0.166381400078535,1.0,0.9587628865979382,0.9789473684210526,0.0,0.100182299996959,1.0,0.9896907216494846,0.9948186528497408,0.0,1.0242126999946777,1.0,0.9381443298969072,0.9680851063829788,0.0,0.0472971999988658,1.0,0.9381443298969072,0.9680851063829788,0.0,0.0905491999947116,1.0,0.9484536082474226,0.9735449735449736,0.0,0.091869099996984,0.8135593220338984,0.9896907216494846,0.8930232558139535,0.1864406779661016,0.1046079000007011,0
UBC1094,1.0,0.9746835443037974,0.9871794871794872,0.0,0.0504871000011917,1.0,0.9873417721518988,0.9936305732484078,0.0,0.1548144998960197,1.0,0.9746835443037974,0.9871794871794872,0.0,0.092004199999792,1.0,0.9873417721518988,0.9936305732484078,0.0,0.5949311000003945,1.0,0.9746835443037974,0.9871794871794872,0.0,0.0431386999989626,1.0,0.9873417721518988,0.9936305732484078,0.0,0.089685200000531,1.0,0.9746835443037974,0.9871794871794872,0.0,0.0897010000044247,0.6638655462184874,1.0,0.797979797979798,0.3361344537815126,0.1008515999928931,1
UBC1095,1.0,1.0,1.0,0.0,0.0321457000027294,1.0,1.0,1.0,0.0,0.1488174999831244,1.0,1.0,1.0,0.0,0.087443099997472,1.0,1.0,1.0,0.0,0.3228971999997156,1.0,1.0,1.0,0.0,0.0407093999965582,1.0,1.0,1.0,0.0,0.0813764999984414,1.0,1.0,1.0,0.0,0.0810027999978046,0.0,0.0,0.0,1.0,0.0820733000000473,0
UBC1096,1.0,1.0,1.0,0.0,0.0303777000008267,1.0,1.0,1.0,0.0,0.1470512000378221,1.0,1.0,1.0,0.0,0.0744999000016832,1.0,1.0,1.0,0.0,0.2007400000002235,1.0,1.0,1.0,0.0,0.0341585999995004,1.0,1.0,1.0,0.0,0.0687916000024415,1.0,1.0,1.0,0.0,0.0751193999967654,0.0,0.0,0.0,1.0,0.0762965999965672,0
UBC1097,1.0,0.8636363636363636,0.9268292682926828,0.0,0.0275781000018469,1.0,1.0,1.0,0.0,0.1303533000173047,1.0,1.0,1.0,0.0,0.070411900000181,1.0,1.0,1.0,0.0,0.1646133000031113,1.0,1.0,1.0,0.0,0.0349585000003571,1.0,1.0,1.0,0.0,0.0682845999981509,1.0,1.0,1.0,0.0,0.0690476000017952,0.0,0.0,0.0,1.0,0.0785854999994626,0
UBC1098,1.0,0.9473684210526316,0.972972972972973,0.0,0.0263984999983222,1.0,1.0,1.0,0.0,0.1352911000140011,1.0,1.0,1.0,0.0,0.0741787000006297,1.0,1.0,1.0,0.0,0.137852699997893,1.0,1.0,1.0,0.0,0.0314742999980808,1.0,1.0,1.0,0.0,0.0705555999957141,1.0,1.0,1.0,0.0,0.0669235999957891,0.0,0.0,0.0,1.0,0.0693912000060663,0
UBC1099,1.0,1.0,1.0,0.0,0.0303100000019185,1.0,1.0,1.0,0.0,0.132154899998568,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0840442999979131,1.0,1.0,1.0,0.0,0.2774122999981046,1.0,0.9736842105263158,0.9866666666666666,0.0,0.042145999999775,1.0,1.0,1.0,0.0,0.0765805999981239,1.0,0.9736842105263158,0.9866666666666666,0.0,0.0884363000004668,0.3220338983050847,1.0,0.4871794871794871,0.6779661016949152,0.0848422999988542,0
UBC1100,1.0,1.0,1.0,0.0,0.0373768999997992,1.0,1.0,1.0,0.0,0.1238878000294789,1.0,1.0,1.0,0.0,0.0844876999981352,1.0,1.0,1.0,0.0,0.3357419000021764,1.0,1.0,1.0,0.0,0.0398061000014422,1.0,1.0,1.0,0.0,0.0788988999993307,1.0,1.0,1.0,0.0,0.0781742999970447,0.0,0.0,0.0,1.0,0.0883183999976608,0
UBC1101,1.0,0.9482758620689656,0.9734513274336284,0.0,0.0381360999963362,1.0,1.0,1.0,0.0,0.1377847000258043,1.0,0.9482758620689656,0.9734513274336284,0.0,0.0892257000014069,1.0,1.0,1.0,0.0,0.400492500004475,1.0,0.9482758620689656,0.9734513274336284,0.0,0.040314899997611,1.0,0.9482758620689656,0.9734513274336284,0.0,0.0840083000002778,1.0,0.9482758620689656,0.9734513274336284,0.0,0.080145400002948,0.4873949579831932,1.0,0.655367231638418,0.5126050420168067,0.0913511000035214,0
UBC1102,1.0,1.0,1.0,0.0,0.0321949999997741,1.0,0.8444444444444444,0.9156626506024096,0.0,0.1439631000394001,1.0,1.0,1.0,0.0,0.0846819999933359,1.0,1.0,1.0,0.0,0.3455090999996173,1.0,1.0,1.0,0.0,0.0385509000043384,1.0,1.0,1.0,0.0,0.0785948000047938,1.0,1.0,1.0,0.0,0.0842416999948909,0.3813559322033898,1.0,0.5521472392638037,0.6186440677966102,0.0928058999998029,2
UBC1103,0.6825396825396826,0.86,0.7610619469026547,0.3174603174603174,0.0329382000054465,0.1742160278745644,1.0,0.2967359050445104,0.8257839721254355,0.238705400028266,0.7288135593220338,0.86,0.7889908256880733,0.2711864406779661,0.0863234999997075,0.6615384615384615,0.86,0.7478260869565216,0.3384615384615385,0.3676725000041188,0.7213114754098361,0.88,0.7927927927927928,0.2786885245901639,0.0404975999990711,0.6515151515151515,0.86,0.7413793103448276,0.3484848484848485,0.0813770000022486,0.6515151515151515,0.86,0.7413793103448276,0.3484848484848485,0.0788014000063412,0.423728813559322,1.0,0.5952380952380952,0.576271186440678,0.0914003999932902,3
UBC1104,0.9777777777777776,0.9361702127659576,0.9565217391304348,0.0222222222222222,0.0325719000029494,1.0,0.6,0.7499999999999999,0.0,0.1343099999940022,0.9777777777777776,0.9361702127659576,0.9565217391304348,0.0222222222222222,0.0855622000017319,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.0425531914893616,0.3990635000009206,0.9777777777777776,0.9361702127659576,0.9565217391304348,0.0222222222222222,0.0412849999993341,0.9777777777777776,0.9361702127659576,0.9565217391304348,0.0222222222222222,0.0777587999982643,0.9787234042553192,0.9787234042553192,0.9787234042553192,0.0212765957446808,0.0810142999980598,0.3813559322033898,0.9574468085106383,0.5454545454545454,0.6186440677966102,0.0860375999982352,2
UBC1105,1.0,0.981132075471698,0.9904761904761904,0.0,0.0384795999998459,1.0,0.9807692307692308,0.9902912621359222,0.0,0.131805699900724,1.0,0.981132075471698,0.9904761904761904,0.0,0.0872143000015057,1.0,0.981132075471698,0.9904761904761904,0.0,0.385826999998244,1.0,0.981132075471698,0.9904761904761904,0.0,0.042518199996266,1.0,0.981132075471698,0.9904761904761904,0.0,0.0817812000022968,1.0,1.0,1.0,0.0,0.0835733999992953,0.4369747899159664,0.981132075471698,0.6046511627906976,0.5630252100840336,0.0948259999931906,1
UBC1106,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0289394999999785,1.0,1.0,1.0,0.0,0.1304780000355094,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0868525999976554,1.0,0.9714285714285714,0.9855072463768116,0.0,0.2461542000019108,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0368661999964388,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0787458000049809,1.0,1.0,1.0,0.0,0.0769775000007939,0.0,0.0,0.0,1.0,0.0874156999998376,0
UBC1107,0.96875,1.0,0.984126984126984,0.03125,0.0296099000042886,1.0,0.967741935483871,0.9836065573770492,0.0,0.1240559999132528,0.96875,1.0,0.984126984126984,0.03125,0.0804177000027266,0.9393939393939394,1.0,0.96875,0.0606060606060605,0.2100825000015902,0.96875,1.0,0.984126984126984,0.03125,0.0366912000026786,0.96875,1.0,0.984126984126984,0.03125,0.0730114000034518,0.96875,1.0,0.984126984126984,0.03125,0.0840465000001131,0.2792792792792792,1.0,0.4366197183098591,0.7207207207207207,0.0917714000024716,1
UBC1108,1.0,1.0,1.0,0.0,0.0565079000007244,1.0,0.9464285714285714,0.9724770642201834,0.0,0.1325790000846609,1.0,1.0,1.0,0.0,0.089898300000641,1.0,1.0,1.0,0.0,0.4451427000021795,1.0,1.0,1.0,0.0,0.0434034999998402,1.0,1.0,1.0,0.0,0.0795085999998264,1.0,1.0,1.0,0.0,0.0828694000010727,0.4786324786324786,1.0,0.6473988439306358,0.5213675213675213,0.0902264000033028,2
UBC1109,1.0,1.0,1.0,0.0,0.0435405000025639,1.0,0.90625,0.9508196721311476,0.0,0.1565341999521479,1.0,1.0,1.0,0.0,0.0824235000036424,1.0,1.0,1.0,0.0,0.2163327000016579,1.0,1.0,1.0,0.0,0.0385726000022259,1.0,1.0,1.0,0.0,0.0786550000048009,1.0,1.0,1.0,0.0,0.0771836999992956,0.0,0.0,0.0,1.0,0.0888354999988223,2
UBC1110,1.0,1.0,1.0,0.0,0.0307943000007071,1.0,1.0,1.0,0.0,0.1494227000512182,1.0,1.0,1.0,0.0,0.0831921999997575,1.0,1.0,1.0,0.0,0.2588657000014791,1.0,1.0,1.0,0.0,0.0384157000007689,1.0,1.0,1.0,0.0,0.0747298999995109,1.0,1.0,1.0,0.0,0.0794256999943172,0.0,0.0,0.0,1.0,0.0908907999983057,0
UBC1111,0.7777777777777778,1.0,0.8750000000000001,0.2222222222222222,0.0295717000044533,0.9032258064516128,1.0,0.9491525423728812,0.0967741935483871,0.1460166999604553,0.8235294117647058,1.0,0.9032258064516128,0.1764705882352941,0.0795581000056699,0.7567567567567568,1.0,0.8615384615384616,0.2432432432432432,0.2218179999981657,0.8,1.0,0.888888888888889,0.1999999999999999,0.0364692000002833,0.8,1.0,0.888888888888889,0.1999999999999999,0.071240500001295,0.8,1.0,0.888888888888889,0.1999999999999999,0.071713199999067,0.2828282828282828,1.0,0.4409448818897638,0.7171717171717171,0.0771662999977707,4
